0.392285, 0.158788
0.667928, 0.409406
0.704917, 0.697562
0.663808, 0.459456
0.714560, 0.899167
0.861965, 0.473403
0.654866, 0.351756
0.171514, 0.578143
0.468917, 0.839015
0.338115, 0.657369
0.452132, 0.352763
0.668630, 0.549974
0.073031, 0.710654
0.850154, 0.489242
0.256020, 0.832545
0.184820, 0.245338
0.123295, 0.575884
0.663442, 0.451277
0.277505, 0.705588
0.772881, 0.801141
0.671987, 0.754601
0.235145, 0.666433
0.079287, 0.243629
0.472884, 0.324870
0.530229, 0.989105
0.379833, 0.529740
0.321055, 0.852504
0.156743, 0.204016
0.714713, 0.126957
0.649281, 0.831141
0.829066, 0.868435
0.779687, 0.208197
0.122379, 0.526200
0.138798, 0.539262
0.753990, 0.591479
0.398328, 0.166509
0.556444, 0.040986
0.363659, 0.230323
0.707175, 0.897183
0.412488, 0.270394
0.066591, 0.732566
0.605823, 0.270669
0.228248, 0.580615
0.103610, 0.528367
0.571123, 0.096713
0.243355, 0.078005
0.916013, 0.379559
0.545946, 0.406171
0.155187, 0.195990
0.632130, 0.467483
0.124027, 0.494064
0.382061, 0.172643
0.346660, 0.816492
0.526078, 0.160741
0.301401, 0.757836
0.835017, 0.185614
0.123325, 0.633900
0.753594, 0.072787
0.683309, 0.838099
0.842219, 0.642750
0.647664, 0.377789
0.559709, 0.576159
0.302652, 0.908231
0.897977, 0.524705
0.311167, 0.087924
0.440321, 0.561144
0.486465, 0.881832
0.577929, 0.155217
0.990295, 0.592273
0.540544, 0.705893
0.398328, 0.161473
0.276284, 0.698874
0.690146, 0.759331
0.463393, 0.994598
0.835475, 0.415296
0.651326, 0.668508
0.470229, 0.599658
0.788903, 0.312418
0.496994, 0.091403
0.123020, 0.305857
0.257759, 0.400220
0.100558, 0.632832
0.086917, 0.716147
0.921781, 0.321451
0.683584, 0.580981
0.435102, 0.241279
0.194983, 0.282937
0.474166, 0.128330
0.202551, 0.209021
0.620746, 0.255196
0.484451, 0.088504
0.283578, 0.277596
0.254616, 0.856075
0.725303, 0.784082
0.252632, 0.441847
0.692343, 0.318033
0.314737, 0.187262
0.030000, 0.475723
0.651814, 0.778741
0.348033, 0.543260
0.488113, 0.842738
0.369030, 0.046449
0.664480, 0.101382
0.692587, 0.388531
0.866390, 0.313272
0.098239, 0.564928
0.604083, 0.957884
0.616932, 0.575549
0.775170, 0.315592
0.746025, 0.135105
0.267922, 0.936918
0.031617, 0.485000
0.284829, 0.787927
0.388256, 0.275430
0.249611, 0.134159
0.416120, 0.192724
0.071566, 0.307901
0.362011, 0.796533
0.543626, 0.126591
0.476730, 0.913846
0.286142, 0.180303
0.778405, 0.700430
0.611225, 0.871151
0.545610, 0.366100
0.253243, 0.404553
0.435774, 0.616779
0.560015, 0.841365
0.454665, 0.371227
0.466811, 0.799799
0.707022, 0.689322
0.468703, 0.934446
0.632130, 0.726615
0.702628, 0.589801
0.523911, 0.080752
0.797327, 0.445326
0.704825, 0.405164
0.099460, 0.434828
0.261452, 0.521317
0.308939, 0.384442
0.922422, 0.276437
0.412488, 0.275826
0.598315, 0.330332
0.224860, 0.202734
0.742668, 0.078066
0.597095, 0.811457
0.346416, 0.152226
0.168035, 0.324259
0.234474, 0.897824
0.633473, 0.026429
0.217200, 0.527482
0.473983, 0.927885
0.409986, 0.759880
0.838649, 0.165807
0.147557, 0.851131
0.678426, 0.229743
0.434736, 0.867336
0.053346, 0.664449
0.520035, 0.533219
0.840083, 0.301859
0.715537, 0.335948
0.071718, 0.264290
0.414289, 0.499344
0.778436, 0.822901
0.478652, 0.756859
0.847255, 0.316080
0.644124, 0.092654
0.821741, 0.662801
0.499741, 0.720450
0.244392, 0.880062
0.298166, 0.108982
0.117466, 0.249184
0.442640, 0.416456
0.372936, 0.748039
0.753990, 0.248146
0.579302, 0.182592
0.226691, 0.643178
0.601245, 0.716086
0.618397, 0.166509
0.270272, 0.675130
0.930845, 0.396954
0.866817, 0.649068
0.837672, 0.833277
0.159764, 0.747520
0.260414, 0.459304
0.452040, 0.798822
0.003754, 0.492599
0.697165, 0.624500
0.461867, 0.776666
0.505661, 0.309702
0.390606, 0.769646
0.328318, 0.336955
0.757317, 0.744835
0.705374, 0.693777
0.100467, 0.619465
0.780328, 0.839137
0.454146, 0.488235
0.488235, 0.462111
0.276559, 0.151616
0.490677, 0.322581
0.554521, 0.351176
0.431349, 0.491012
0.674490, 0.325358
0.403272, 0.675130
0.688772, 0.222938
0.704825, 0.341411
0.678610, 0.945067
0.754509, 0.671133
0.498825, 0.357524
0.205298, 0.331126
0.623493, 0.205084
0.179510, 0.312906
0.599780, 0.607227
0.693045, 0.473891
0.428144, 0.939940
0.985565, 0.492019
0.384075, 0.949614
0.599628, 0.894345
0.921903, 0.666250
0.766106, 0.526048
0.393262, 0.873287
0.736198, 0.665395
0.791101, 0.125248
0.296365, 0.890622
0.400067, 0.651051
0.262581, 0.352306
0.484695, 0.335520
0.181127, 0.523850
0.601367, 0.058718
0.872890, 0.621204
0.055422, 0.460677
0.384472, 0.905148
0.153569, 0.416944
0.414258, 0.121097
0.041108, 0.475448
0.427473, 0.486892
0.584735, 0.271798
0.521531, 0.479781
0.062288, 0.704001
0.827479, 0.162481
0.618397, 0.694571
0.483810, 0.495804
0.521409, 0.157903
0.914426, 0.728477
0.291086, 0.322611
0.368297, 0.415418
0.406629, 0.479995
0.284433, 0.800806
0.952452, 0.426222
0.626514, 0.437605
0.438002, 0.627400
0.512253, 0.924039
0.713645, 0.097568
0.704520, 0.056093
0.637959, 0.021149
0.869625, 0.677267
0.653798, 0.650227
0.928404, 0.508866
0.214393, 0.435347
0.460341, 0.614368
0.087771, 0.493271
0.402631, 0.988006
0.718955, 0.283303
0.163640, 0.766503
